X,Y,OBJECTID,NAME,ALIAS1,ALIAS2,ADDRESS,Address2,URL,PHONE,ARTSCENTER,BALLFIELDS,BOATRENTAL,CANOE,DISCGOLF,DOGPARK,ENVCTR,FISHING,GREENWAYACCESS,GYM,MULTIPURPOSEFIELD,OUTDOORBASKETBALL,PICNICSHELTER,PLAYGROUND,POOL,COMMUNITYCENTER,NEIGHBORHOODCENTER,TENNISCOURTS,TRACK,WALKINGTRAILS,JURISDICTION,RESTROOMS,Lat,Lon,Notes,ObjectID_1,GlobalID,CreationDate,Creator,EditDate,Editor,AMUSEMENTTRAIN,CAROUSEL,TENNISCENTER,THEATER,BOCCE,HANDBALL,HORSESHOE,INLINESKATING,SANDVOLLEYBALL,SKATEPARK,ACTIVE_ADULT,BMXTRACK,BOATRIDE,LIBRARY,MUSEUM,TEEN,BIKING,LIVEANIMALS,GARDENS,EQUESTRIAN
-78.828508714788342,35.754607407159924,177,Apex Community Park,Lake Pine,,"2200 Laura Duncan Rd., Apex, NC","1808 Lake Pine Dr., Apex, NC",http://www.apexnc.org/795/Apex-Community-Park,919-249-3402,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Town of Apex,Yes,35.75461,-78.828518,,,cccb465c-92d6-4c1f-a1d9-3da5b3fd22d1,2017-08-30T20:48:29.798Z,ben.strauss1,2018-08-03T12:22:13.721Z,areincke_apexnc,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,
-78.841752666900604,35.727480060005057,178,Clairmont Park,,,"801 E. Chatham St., Apex, NC","801 E. Chatham St., Apex, NC",https://www.apexnc.org/796/Neighborhood-Parks,919-249-3402,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Town of Apex,No,35.727473,-78.84175,,,8fcdcf3c-6f0a-407b-9978-5a66498c8531,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.894813683305173,35.731707058872423,179,Kelly Road Park,,,"1609 Kelly Rd., Apex, NC","1609 Kelly Rd., Apex, NC",https://www.apexnc.org/799/Kelly-Road-Park,919-249-3402,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Town of Apex,No,35.7317,-78.894811,,,9fa8ced8-2a2b-4923-8847-446fe9840223,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.893127362153166,35.729204624644844,180,Kelly Glen Park,,,"1701 Kelly Glen Ln., Apex, NC","1701 Kelly Glen Ln., Apex, NC",https://www.apexnc.org/796/Neighborhood-Parks,919-249-3402,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Town of Apex,No,35.729964,-78.892835,,,10ae7524-29c8-4b53-874c-11a7866f48c9,2017-08-30T20:48:29.798Z,ben.strauss1,2018-08-02T14:51:59.866Z,areincke_apexnc,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.905355856076994,35.717097738666872,181,Nature Park,,,"2600 Evans Rd., Apex, NC","2500 Evans Rd., Apex, NC",https://www.apexnc.org/800/Nature-Park-Seymour-Athletic-Fields,919-249-3402,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Town of Apex,Yes,35.717099,-78.905361,,,7e80f090-88dd-4704-966c-85162d011a9e,2017-08-30T20:48:29.798Z,ben.strauss1,2018-08-03T12:24:42.438Z,areincke_apexnc,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.856101672344707,35.725956059028846,182,West Street Park,,,"108 West St., Apex, NC","108 West St., Apex, NC",https://www.apexnc.org/796/Neighborhood-Parks,919-249-3402,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Town of Apex,No,35.725949,-78.856099,,,56385c82-fcc7-40e7-8189-e78de8bcfb89,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.848999476434187,35.754861022497458,183,Salem Pond Park,,,"6112 Old Jenks Rd, Apex, NC","6112 Old Jenks Rd, Apex, NC",https://www.apexnc.org/369/Parks-Recreation-Projects,919-249-3402,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Town of Apex,No,35.754866,-78.849013,,,ae2f628e-57fb-4537-bf61-05884bbe8d72,2017-08-30T20:48:29.798Z,ben.strauss1,2018-08-02T15:00:08.529Z,areincke_apexnc,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.847889669331266,35.737473062278525,184,Hunter Street Park,,,"1250 Ambergate Station, Apex, NC","1250 Ambergate Station, Apex, NC",https://www.apexnc.org/798/Hunter-Street-Park,919-249-3402,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Town of Apex,Yes,35.737466,-78.847887,,,d2eb2e6c-0ab0-46ff-8a18-84dc6f315404,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.828486663074102,35.727820060532615,185,Seagroves Farm Park,,,"201 Parkfield Dr., Apex, NC","201 Parkfield Dr., Apex, NC",https://www.apexnc.org/796/Neighborhood-Parks,919-249-3402,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Town of Apex,Yes,35.727813,-78.828484,,,01876d48-1525-4c65-b2f6-4762ead3772d,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.800356475753048,35.592065185083435,186,Action Park,,,"609 Wake Chapel Road, Fuquay-Varina, NC","609 Wake Chapel Road, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/action-park-description.html,919-552-1430,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,Town of Fuquay-Varina,Yes,35.591424,-78.801715,,,535e1654-f1f1-4000-9995-6ebb71392568,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:44:58.127Z,tofv,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,,,,
-78.81360539240292,35.622879691266817,187,Alston Ridge Park,,,"6850 Hilltop-Needmore Road, Fuquay-Varina, NC","6850 Hilltop-Needmore Road, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/alston-ridge-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Town of Fuquay-Varina,No,35.627916,-78.77952,,,0f1367be-ef70-404c-9772-510a7e93f921,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:44:58.376Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.772479640704489,35.613618038056202,188,Ballentine School Park,,,"1651 North McLaurin Lane, Fuquay-Varina, NC","1651 North McLaurin Lane, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/ballentine-school-park.html,919-552-1430,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Town of Fuquay-Varina,Yes,35.613611,-78.772477,,,ae8cf892-51d9-4bcb-b30a-f3aa7b2d7e9e,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:44:59.590Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.8070195125037,35.566109307106963,189,Carroll Howard Johnson Environmental Education Park,,,"301 Wagstaff Road, Fuquay-Varina, NC","301 Wagstaff Road, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/carroll-howard-johnson-environmental-education-park.html,919-552-1430,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Town of Fuquay-Varina,Yes,35.565054,-78.806943,Amphitheater,,d7eebb7c-4197-437a-b84b-68dc60489926,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:00.723Z,tofv,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.804809807380636,35.582563020340189,190,Fuquay-Varina Downtown Dog Park,,,"110 Woodland Drive, Fuquay-Varina, NC","110 Woodland Drive, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/dog-park.html,919-552-1430,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Town of Fuquay-Varina,No,35.583051,-78.804481,,,a1bac43d-7262-4c80-8556-d788194d2800,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:01.357Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.791638933015236,35.585508140164968,191,Falcon Park,,,"611 E. Academy Street, Fuquay-Varina, NC","611 E. Academy Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/falcon-park.html,919-552-1430,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Town of Fuquay-Varina,Yes,35.584302,-78.791004,Rental Building with Roof,,c51dd75b-071b-4bb8-a825-e1236f3c5d8d,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:03.235Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.816226669408366,35.579654788996798,192,Fleming Loop Recreation Park,,,"301 Fleming Loop Road, Fuquay-Varina, NC","301 Fleming Loop Road, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/fleming-loop-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Town of Fuquay-Varina,No,35.580688,-78.816976,,,89e1b0c2-44ca-4eb6-a16c-159676a93d3e,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:03.295Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.800301146755643,35.579761098797128,193,Fuquay Mineral Spring Park,,,"105 West Spring Street, Fuquay-Varina, NC","105 West Spring Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/fuquay-mineral-spring-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Town of Fuquay-Varina,No,35.580356,-78.800427,Picnic Tables (not sheltered),,dce65af9-0c1f-4f68-9dc7-fce9316b7dfe,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:04.701Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.795248031469328,35.598940768559089,194,Fuquay-Varina High School Tennis Courts,,,"201 Bengal Blvd., Fuquay-Varina, NC","201 Bengal Blvd., Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/fvhs-tennis-courts.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Town of Fuquay-Varina,No,35.599922,-78.792503,,,b10a4401-e9fd-49bf-8934-cb80575c4cb0,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:05.335Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.803279269134876,35.621298790616784,195,Herbert Akins Fields,,,"2255 Herbert Akins Road, Fuquay-Varina, NC","2255 Herbert Akins Road, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/herbert-akins-fields.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Town of Fuquay-Varina,No,35.620535,-78.80343,,,15ab0c05-8be2-45bb-8a69-6db5c3bdee85,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:05.967Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.761858755607591,35.581389598313656,196,Honeycutt Road Park,,,"101 Fitness Drive, Fuquay-Varina, NC","101 Fitness Drive, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/honeycutt-road-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Town of Fuquay-Varina,Yes,35.581754,-78.762361,,,16a660fc-9d3a-448c-a806-00ed4cde9773,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:07.061Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.803010614134536,35.577981173240566,197,Kinton Soccer Fields,,,"300 West Ransom Street, Fuquay-Varina, NC","300 West Ransom Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/kinton-soccer-fields.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Town of Fuquay-Varina,No,35.577672,-78.802218,,,264db413-5cb7-41af-87ca-6c66ec5ce6ae,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:08.105Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.805652969430383,35.588476571835592,198,William Freeman Park,,,"210 Lawrence Street, Fuquay-Varina, NC","210 Lawrence Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/lawrence-street-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Town of Fuquay-Varina,No,35.587016,-78.805825,,,206285a1-3fde-404f-815f-f264b09befb6,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:08.788Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.797350764226167,35.583108936872456,199,Library Park,,,"116 South Aiken Street, Fuquay-Varina, NC","116 South Aiken Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/library-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Town of Fuquay-Varina,No,35.583827,-78.797043,,,dd18acd8-5e29-4933-99da-39d8b1b4da7c,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:09.825Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.754837661425256,35.598986485621985,200,Ransdell Soccer Fields,,,"1501 Ideal Lane, Fuquay-Varina, NC","1501 Ideal Lane, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/ransdell-soccer-fields.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Town of Fuquay-Varina,No,35.600683,-78.753437,,,d6bd7608-c183-4d36-b6cc-2cc7321e4276,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:10.811Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.801898664936189,35.572486342502451,201,South Park,,,"900 South Main Street, Fuquay-Varina, NC","900 South Main Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/south-park.html,919-552-1430,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Town of Fuquay-Varina,Yes,35.571857,-78.802875,Splash Pad,,6ea0c79f-d621-46d0-ad31-9c5a8b2353db,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:11.728Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.801342650414938,35.641448042844203,202,Bass Lake Park,,,"900 Bass Lake Rd., Holly Springs, NC","900 Bass Lake Rd., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=320,(919) 557-9600,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Town of Holly Springs,No,35.641441,-78.80134,,,f6faf354-518a-4595-b942-a9e2b100c179,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.828391971539475,35.659053454215858,203,Jones Park,,,"405 School Days Ln., Holly Springs, NC","405 School Days Ln., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=328,(919) 557-9600,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Town of Holly Springs,No,35.737776,-78.902547,,,d344858b-0eb2-4c7c-8b28-7751b8af1d1c,2017-08-30T20:48:29.798Z,ben.strauss1,2018-04-06T19:20:49.808Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.826876658724203,35.6433690425485,204,Parrish Womble Park,,,"1201 Grigsby Ave., Holly Springs, NC","1201 Grigsby Ave., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=332,(919) 557-9600,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Town of Holly Springs,Yes,35.643362,-78.826874,,,40ccda4f-7364-40b6-97ac-5f2b1ca68d71,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.827577660217088,35.662693047139818,205,Veterans Park,,,"600 Bikram Dr., Holly Springs, NC","600 Bikram Dr., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=336,(919) 557-9600,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Town of Holly Springs,No,35.662686,-78.827575,,,ac2cb237-64c4-41aa-ac87-08a183d36068,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.829268659824962,35.646742043140691,206,The PIT Soccer Field,,,"301 Stinson Ave., Holly Springs, NC","301 Stinson Ave., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=312,(919) 557-9601,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Town of Holly Springs,No,35.646735,-78.829266,,,43cfc307-d438-4e1e-8961-968c2463cd6a,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.838511662297151,35.643065042114991,207,The REX Field,,,"781 Avent Ferry Rd., Holly Springs, NC","781 Avent Ferry Rd., Holly Springs, NC",http://www.hollyspringsnc.us/index.aspx?NID=312,(919) 557-9602,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Town of Holly Springs,No,35.643058,-78.838509,,,72d10311-9211-4ede-94dd-87fbd08b427b,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.532801104783758,35.754829026800984,208,Poole Road Canoe Launch,,,"6451 Poole Rd, Raleigh, NC","6451 Poole Rd, Raleigh, NC",http://www.raleighnc.gov/arts_parks/,919-831-6610,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,City of Raleigh,No,35.75482195,-78.5327985299999,,1,03b3aaba-0c50-4b3a-b320-7c4db2f742e3,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.577288265535074,35.891011884841546,209,Campbell Lodge,,,"3237 Spottswood St, Raleigh, NC","3237 Spottswood St, Raleigh, NC",http://www.raleighnc.gov/arts/content/PRecRecreation/Articles/DurantNatureParkRentalFacilities.html,919-870-2871,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,City of Raleigh,No,35.89100478,-78.5772856699999,,2,c3cc00d0-50c2-477e-a5cd-cad9bbf57f9a,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,
-78.643523606831778,35.714646064781874,210,Greenbrier Park,,,"613 Winterlochen Road, Garner NC, 27529","613 Winterlochen Road, Garner NC, 27529",http://www.garnernc.gov/Departments/Parks%20and%20Recreation/Parks.aspx?ID=17,919-773-4444,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,Town of Garner,No,35.7146389999999,-78.643521,,3,8461f1cb-5ca5-414d-a700-68d33ccbe39f,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.860573673545503,35.731636060683307,212,Apex Jaycee Park,,,451 W Williams St,"451 NC HWY 55, Apex, NC",https://www.apexnc.org/797/Apex-Jaycee-Park,919-249-3402,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Town of Apex,No,35.7316289999999,-78.8605709999999,,5,d964a29c-22ab-4660-9e68-b703854ffa61,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.849310669824391,35.720314058485606,213,Sue Helton Park,,,"201 Matney Ln., Apex, NC","703 Matney Ln., Apex, NC",http://www.apexnc.org/services/parks-recreation-cultural-resources/park-facilities/sue-helton-park,919-249-3402,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Town of Apex,No,35.7203069999999,-78.8493079999999,,6,e326adca-a338-4fa0-876f-a3432da61e69,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-22T13:49:58.463Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.710997891489797,35.631568068395502,214,Banks Road Fields,,,"10225 Chambers Road, Fuquay-Varina, NC","10225 Chambers Road, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/banks-road.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Town of Fuquay-Varina,No,35.633254,-78.7099589999999,,7,e43ed1d2-6d6c-48de-b241-54ed9bbacb2b,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:13.079Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.803481286564505,35.586926402013809,215,James A. Campbell Park,,,"115 West Jones Street, Fuquay-Varina, NC","115 West Jones Street, Fuquay-Varina, NC",http://www.fuquay-varina.org/departments-and-services/parks-recreation-and-cultural-resources/parks/west-jones-street-park.html,919-552-1430,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Town of Fuquay-Varina,Yes,35.5869199999999,-78.801134,Restrooms are Portajohns,8,7f963d76-f74d-41a4-a48e-28fe368eee54,2017-08-30T20:48:29.798Z,ben.strauss1,2017-09-28T12:45:14.285Z,tofv,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.922720309194148,35.788520775996886,218,American Tobacco Trail - White Oak,,,"1305 White Oak Church Road, Apex, NC 27523",,http://www.wakegov.com/parks/att/Pages/default.aspx,919-387-2117,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Wake County,Yes,,,,,2d537ef8-93d4-43fd-8c19-37410f794b0f,2017-09-13T17:28:19.628Z,Emerson.Barker,2018-03-19T19:51:34.844Z,Emerson.Barker,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes
-78.414186293603777,35.816969432349104,219,Robertson Millpond Preserve,,,"6333 Robertson Pond Road, Wendell, NC 27591",,http://www.wakegov.com/parks/robertsonmillpond/Pages/default.aspx,NA,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Wake County,No,,,,,1c73b3d5-bf54-48f0-96c5-74bcbed6634f,2017-09-13T17:30:29.634Z,Emerson.Barker,2018-03-19T19:45:42.017Z,Emerson.Barker,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
-78.765473269462703,35.70980579805321,220,Jack Smith Park,,,"9725 Penny Road, Cary, NC","9725 Penny Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/jack-smith-park,,No,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Town of Cary,Yes,,,,,1bc87093-16d7-49a4-a182-a209483ae862,2017-09-14T18:20:25.859Z,Pam.Simons_carync,2017-09-22T14:18:38.786Z,ben.strauss1,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.925968987873802,35.817628986743451,221,New Hope Church Road Trailhead Park,Access to American Tobacco Trail,,"2575 New Hope Church Road, Cary, NC","2575 New Hope Church Road, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/new-hope-church-road-trailhead-park,,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Town of Cary,Yes,,,,,b44b25ee-d652-4a4b-8bc1-095f28380584,2017-09-14T18:40:37.021Z,Pam.Simons_carync,2017-09-22T14:53:58.514Z,Pam.Simons_carync,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.862218244005859,35.827024257213516,222,Good Hope Farm,,,"1580 Morrisville Carpenter Road, Cary, NC",,http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/community-gardens-urban-agriculture/good-hope-farm,,,,,,,,,,,,,,,,,,,,,,Town of Cary,,,,,,6b0128e4-850e-4b8a-8ee6-661d8257a9f0,2017-09-14T18:50:38.271Z,Pam.Simons_carync,2017-09-22T14:43:29.540Z,Pam.Simons_carync,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
-78.863033635546401,35.822970508386184,223,Carpenter Park,Carpenter Park Community Garden,Memorial to Victims of Flight 3379 & 3378,"4420 Louis Stephens Drive, Cary, NC","4420 Louis Stephens Drive, Cary, NC",http://www.townofcary.org/recreation-enjoyment/parks-greenways-environment/parks/carpenter-park,,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Town of Cary,Yes,,,,,fdc91299-abec-4ee1-8eeb-f9f5cef3430d,2017-09-14T18:51:03.262Z,Pam.Simons_carync,2017-09-22T15:01:51.565Z,Pam.Simons_carync,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,
